"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@B_79_73 @Brazil LMAOOOOO THIS IS THE FUNNIEST THING I'VE EVER HEARD",FALSE,0,"B_79_73",2018-07-06 19:15:44,FALSE,"1015312940831072256","1015313363788804096","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"So let me get this straight. @England played to lose against @Belgianfootball and @Brazil are full throttle trying… https://t.co/bK5STRknQ7",FALSE,0,NA,2018-07-06 19:15:44,TRUE,NA,"1015313363486769153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avaughant",0,FALSE,FALSE,NA,NA
"@Brazil get it together.",FALSE,0,"Brazil",2018-07-06 19:15:32,FALSE,NA,"1015313316573413377","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FarshadMurtada",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil he's not? oooh i think nobody knows that then",FALSE,0,"B_79_73",2018-07-06 19:15:12,FALSE,"1015312629437550594","1015313232364531713","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"@BelgiumMFA got away with one, unlucky @brazil",FALSE,0,"BelgiumMFA",2018-07-06 19:15:12,FALSE,NA,"1015313231752187905","380824639","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bobbykata",0,FALSE,FALSE,NA,NA
"@Brazil your forefathers would be embarrassed by this diving.",FALSE,0,"Brazil",2018-07-06 19:15:06,FALSE,NA,"1015313206548615169","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NorwegianSaint",0,FALSE,FALSE,NA,NA
"Unluckeeeee @brazil",FALSE,0,NA,2018-07-06 19:14:52,FALSE,NA,"1015313147832520704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__Beav",0,FALSE,FALSE,NA,NA
"Wow Brazil is trying everything in their power to flop in the box for a pen lol. What a joke @Brazil #WordCup2018",FALSE,0,NA,2018-07-06 19:14:50,FALSE,NA,"1015313139758522369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandynGraff",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil yes and after that, we still the number 1, NOBODY HAS MORE TITLES THAN WE DOOOOO",FALSE,0,"B_79_73",2018-07-06 19:14:21,FALSE,"1015312017345990656","1015313018282967044","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Didn't realize when I put this top on this am that #Brazil @Brazil #FIFA2018 #WorldCup #FIFAxEXOPower is playing to… https://t.co/px0vuUW3gP",FALSE,2,NA,2018-07-06 19:14:20,TRUE,NA,"1015313014201802752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladyvenuz76",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil That's cos they know we're the best without having to be mention",FALSE,0,"stilesoobrien",2018-07-06 19:14:03,FALSE,"1015312456141373441","1015312940831072256","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"No wonder @Brazil are losing @mermhart is not a centre half <U+26BD><U+FE0F>

#WorldCup #BRABEL #WorldCup2018 https://t.co/qK4dD5X0oj",FALSE,0,NA,2018-07-06 19:13:58,FALSE,NA,"1015312919062597632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hopper_Ash",0,FALSE,FALSE,NA,NA
"I knew it @Brazil r <f0><U+009F><U+0092><U+00A9> @FIFAWorldCup - quick @neymarjr   Few dives won’t go a miss",FALSE,0,NA,2018-07-06 19:13:52,FALSE,NA,"1015312895452827648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muttley2017",0,FALSE,FALSE,NA,NA
"Ffs @neymarjr is everything I hate about modern football 
More cheat than talent, and he has lots of talent #BRABEL… https://t.co/B7aI0bCwAP",FALSE,0,NA,2018-07-06 19:13:45,TRUE,NA,"1015312864100470784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stewilliams2511",0,FALSE,FALSE,NA,NA
"@neymarjr this biggest cheat in the game. He needs disciplining for it. I’m sick of him now. Talentless, cheat and… https://t.co/4FCJyWIYZt",FALSE,0,"neymarjr",2018-07-06 19:13:11,TRUE,NA,"1015312724455247873","158487331","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanKay2",0,FALSE,FALSE,NA,NA
"@KirkCousins8 @Brazil Thank you for mee too, I’m a brazilian<f0><U+009F><U+0098><U+00AB> we are loosing!",FALSE,0,"KirkCousins8",2018-07-06 19:12:55,FALSE,"1015303078566944769","1015312655471595521","370458410","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suepereira3",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil He's not that good, massively over rated like Pogba and Salah",FALSE,0,"stilesoobrien",2018-07-06 19:12:49,FALSE,"1015312153102954496","1015312629437550594","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"Neymar......cheat......why has he not been booked the cheatin wanka!? @Brazil @neymarjr @FIFAWorldCup #obscene #cheatingbastard",FALSE,0,NA,2018-07-06 19:12:40,FALSE,NA,"1015312593374900228",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stehoohenry7",0,FALSE,FALSE,NA,NA
"@KirkCousins8 @Brazil They definitely stand out from the others",FALSE,0,"KirkCousins8",2018-07-06 19:12:35,FALSE,"1015303078566944769","1015312571979698176","370458410","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maddoxdesigns",0,FALSE,FALSE,NA,NA
"#Neymar needs a @FIFAWorldCup warning for constant simulation @Brazil",FALSE,2,NA,2018-07-06 19:12:33,FALSE,NA,"1015312565172305920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonyanfield1",0,FALSE,FALSE,NA,NA
"Knew @Brazil might lose...but not this way <f0><U+009F><U+0098><U+0082><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+0098><U+0082><f0><U+009F><U+00A4><U+00A3><f0><U+009F><U+0098><U+0082>
Waah
Now i gotta find another team to support
France...where you at?
<f0><U+009F><U+0098><U+0082><f0><U+009F><U+00A4><U+00A3>
#BRABEL",FALSE,0,NA,2018-07-06 19:12:17,FALSE,NA,"1015312496855568392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ojujuarnold",0,FALSE,FALSE,NA,NA
"But for real @Brazil what’s up? <f0><U+009F><U+0098><U+008F><f0><U+009F><U+0098><U+00A3>",FALSE,0,NA,2018-07-06 19:12:13,FALSE,NA,"1015312480434827265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3v3rlyn_",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil funny, when people are talking about the best ones, they never mention england <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F>",FALSE,0,"B_79_73",2018-07-06 19:12:07,FALSE,"1015311539958697984","1015312456141373441","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Even with all their talent, I sure won't miss seeing @Brazil flopping all over the pitch at the @FIFAWorldCup.  Why… https://t.co/GwhyI3eCUQ",FALSE,1,NA,2018-07-06 19:12:00,TRUE,NA,"1015312425174818816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BMurph29",0,FALSE,FALSE,NA,NA
"Ahhmm, hey @Brazil it's the 2nd half...#wtf",FALSE,0,NA,2018-07-06 19:11:33,FALSE,NA,"1015312311081369600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamKassius",0,FALSE,FALSE,NA,NA
"The hunter @brazil has become hunted by @Belgium this #WorldCup",FALSE,0,NA,2018-07-06 19:11:14,FALSE,NA,"1015312231649734656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iscopeters",0,FALSE,FALSE,NA,NA
"@_TacoSantana_ @Brazil wtf you at",FALSE,0,"_TacoSantana_",2018-07-06 19:11:08,FALSE,"1015311269891641347","1015312208799195136","947907083210510336","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThuggerSaiyan",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil he is one of the best players in the world, he can do whatever he wants to he already has his bili… https://t.co/Qdl1oU7os3",FALSE,0,"B_79_73",2018-07-06 19:10:55,TRUE,"1015310746152992768","1015312153102954496","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"#BRABEL @Brazil mit pay @Belgium in their own coin just as they did @Japan in the 2nd leg... you know wah they say,… https://t.co/zsJHvale3y",FALSE,0,NA,2018-07-06 19:10:34,TRUE,NA,"1015312065173614593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donenche",0,FALSE,FALSE,NA,NA
"@NHBingley @Brazil I will in 40 minutes with great pleasure",FALSE,1,"NHBingley",2018-07-06 19:10:33,FALSE,"1015311466575122432","1015312059867848705","940001019622248448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_fool2",0,FALSE,FALSE,NA,NA
"@Brazil stop playing that laaitie",FALSE,0,"Brazil",2018-07-06 19:10:30,FALSE,NA,"1015312049499492353","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mongezi_Weza",0,FALSE,FALSE,NA,NA
"What the hell
@Brazil 0-2 @Belgium 
@neymarjr do something",FALSE,1,NA,2018-07-06 19:10:30,FALSE,NA,"1015312048593371136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinDangroli1",1,FALSE,FALSE,NA,NA
"My tv isn’t big enough, is  @BelRedDevils playing with twice as many guys as @Brazil or is it just an optical illusion. #WorldCup18",FALSE,0,NA,2018-07-06 19:10:24,FALSE,NA,"1015312022286856196",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brettstockmann",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Technically though Germany own it cos they're the current holders, remember when they beat you 7 1 last time?",FALSE,0,"stilesoobrien",2018-07-06 19:10:23,FALSE,"1015311278582173696","1015312017345990656","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"Remember when everyone loved watching @Brazil ?? Now most want them knocked out ! All due to @neymarjr’s play acting and cheating",FALSE,0,NA,2018-07-06 19:09:17,FALSE,NA,"1015311741062930433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JCBulb",0,FALSE,FALSE,NA,NA
"#BRABEL with the way tins are going on rit now...dnt be carry away @Brazil can still be back in this game. they mit… https://t.co/r2BtWRD8WW",FALSE,0,NA,2018-07-06 19:09:09,TRUE,NA,"1015311708527751168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donenche",0,FALSE,FALSE,NA,NA
"@Brazil can't go down like thiss!",FALSE,0,"Brazil",2018-07-06 19:08:45,FALSE,NA,"1015311608812146688","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OVO_Cisco",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil You're not we own it that's why it's coming home",FALSE,0,"stilesoobrien",2018-07-06 19:08:29,FALSE,"1015311278582173696","1015311539958697984","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@the_fool2 @Brazil Someone needs to tell South America its all over.",FALSE,1,"the_fool2",2018-07-06 19:08:11,FALSE,"1015309291702685696","1015311466575122432","728122837","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NHBingley",0,FALSE,FALSE,NA,NA
"@Brazil you heard her https://t.co/1lmYvGfhXW",FALSE,0,"Brazil",2018-07-06 19:07:46,FALSE,NA,"1015311359469375488","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therevolutionbb",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil yesss obviously they know that we are the fucking owners of this shit",FALSE,0,"B_79_73",2018-07-06 19:07:27,FALSE,"1015310882233049088","1015311278582173696","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Only @brazil could make my day today #BRABEL <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7><f0><U+009F><U+0092><U+0094> https://t.co/XvqmDdYaJS",FALSE,0,NA,2018-07-06 19:07:19,FALSE,NA,"1015311247665958912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panda69x",0,FALSE,FALSE,NA,NA
"Fuck @Brazil. Except the big booty Judys out there",FALSE,0,NA,2018-07-06 19:06:59,FALSE,NA,"1015311161426784256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ARoss_SB",0,FALSE,FALSE,NA,NA
"RT @martinkingtv3: It's going to need a huge comeback from @Brazil to turn this around. The only team from outside Europe left in @WorldCup…",FALSE,0,NA,2018-07-06 19:05:56,FALSE,NA,"1015310898762866688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SusanRedmond",1,TRUE,FALSE,NA,NA
"@stilesoobrien @Brazil I'm sure your players feel the same.",FALSE,0,"stilesoobrien",2018-07-06 19:05:52,FALSE,"1015310642721579010","1015310882233049088","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@Brazil would do better if they left @neymarjr out of the team. Too selfish. I think they'd play more like a team w… https://t.co/9B92PuFUcw",FALSE,0,"Brazil",2018-07-06 19:05:46,TRUE,NA,"1015310858971467777","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kegmanplays",0,FALSE,FALSE,NA,NA
"btw, FOH @brazil",FALSE,0,NA,2018-07-06 19:05:42,FALSE,NA,"1015310839526711297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThuggerSaiyan",0,FALSE,FALSE,NA,NA
"@Brazil needs to put in @giseleofficial to score a few goals.",FALSE,0,"Brazil",2018-07-06 19:05:25,FALSE,NA,"1015310769443897345","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scrimshankpotus",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Give Neymar some tissue to wipe away his tears, if ya can stop him from rolling about for a minute",FALSE,0,"stilesoobrien",2018-07-06 19:05:20,FALSE,"1015310309249167360","1015310746152992768","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil you can take the victory, we already have toooooo many sweetie",FALSE,0,"B_79_73",2018-07-06 19:04:55,FALSE,"1015309918679851008","1015310642721579010","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Bro @Brazil wake up. Don’t let Belgium do y’all like Germany did.",FALSE,0,NA,2018-07-06 19:04:45,FALSE,NA,"1015310601944432645",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SekouDiarra99",0,FALSE,FALSE,NA,NA
"I want to see the @Brazil humiliated like 2014 <f0><U+009F><U+0098><U+0082>",FALSE,0,NA,2018-07-06 19:04:45,FALSE,NA,"1015310599318843392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paturay21",0,FALSE,FALSE,NA,NA
"@mcbenedict7 @Brazil Ok bro",FALSE,0,"mcbenedict7",2018-07-06 19:04:42,FALSE,"1015309647832600577","1015310586438090752","1536170995","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kafuihattoh",0,FALSE,FALSE,NA,NA
"Watching @Brazil #WorldCup 
The referee @MazicMilorad is #killing me! #WTF?!
Is Milorad (#Serbian) pissed so much t… https://t.co/VNEu217QyH",FALSE,1,NA,2018-07-06 19:04:35,TRUE,NA,"1015310559942725633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Albulena23P",0,FALSE,FALSE,NA,NA
"It's going to need a huge comeback from @Brazil to turn this around. The only team from outside Europe left in… https://t.co/W5qCqwHpPc",FALSE,1,NA,2018-07-06 19:04:29,TRUE,NA,"1015310531895398401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martinkingtv3",1,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Like not losing in a world cup quarter final, that's canny important",FALSE,0,"stilesoobrien",2018-07-06 19:04:18,FALSE,"1015310309249167360","1015310487242846208","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"Oh hey @Brazil thanks for noticing! Let's go Bobby 

-D
#WorldCup",FALSE,0,"OTS_SoccerPod",2018-07-06 19:04:06,FALSE,"1015306627090657281","1015310437552975872","3911991617","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OTS_SoccerPod",0,FALSE,FALSE,NA,NA
"WIN OR LOSE WE STILL BRAZILIAN. @Brazil @FCBfemeni @FCBarcelona_cat @BarcaAcademy @FCBmasia @FCBarcelonaB… https://t.co/A10lWCvLfN",FALSE,0,NA,2018-07-06 19:03:59,TRUE,NA,"1015310408209403904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FariaAmber1",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil if i don't forget <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F> i just remember what is important",FALSE,0,"B_79_73",2018-07-06 19:03:35,FALSE,"1015309918679851008","1015310309249167360","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Come on @Brazil  !!!! We need to win today",FALSE,0,NA,2018-07-06 19:03:29,FALSE,NA,"1015310282074099712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","famousentsj",0,FALSE,FALSE,NA,NA
"Do something @brazil",FALSE,0,NA,2018-07-06 19:03:22,FALSE,NA,"1015310253112610816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wasayyqayyum",0,FALSE,FALSE,NA,NA
"@Brazil thanks",FALSE,0,"Brazil",2018-07-06 19:03:18,FALSE,NA,"1015310235542736897","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZackArceneaux",0,FALSE,FALSE,NA,NA
"Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> @Brazil Stepup common",FALSE,0,NA,2018-07-06 19:03:12,FALSE,NA,"1015310212612481024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","biseshgrg",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil Ya right mate Brazil is fucking miles away from Russia well never reach ya from there",FALSE,0,"stilesoobrien",2018-07-06 19:02:46,FALSE,"1015309252083281920","1015310103740862466","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@brazil would fall and bitch in hopscotch!",FALSE,0,"Brazil",2018-07-06 19:02:46,FALSE,NA,"1015310101245255680","1176695388","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HarvestTrader",0,FALSE,FALSE,NA,NA
"@Brazil is playing against extra opponent called Neymar. Should take him out. @FIFAWorldCup #BRAvsBEL",FALSE,0,"Brazil",2018-07-06 19:02:24,FALSE,NA,"1015310008798588933","1176695388","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ESchattorie",0,FALSE,FALSE,NA,NA
"another 7up loading? ;-) @Brazil 
@neymarjr @MarceloM12 @adidasbrasil @Phil_Coutinho 
@tsilva3 https://t.co/vUBdWFntN5",FALSE,0,NA,2018-07-06 19:02:07,FALSE,NA,"1015309936341889024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasib_sunny",0,FALSE,FALSE,NA,NA
"@stilesoobrien @Brazil When your team get home, tomorrow, tell them they're shit and it's coming home. <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BF>",FALSE,0,"stilesoobrien",2018-07-06 19:02:02,FALSE,"1015309391690633216","1015309918679851008","959936787857723392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B_79_73",0,FALSE,FALSE,NA,NA
"@Brazil #FifaWorldCup18 I rather call tyron if I where u Brazil https://t.co/IUH8qUfolT",FALSE,0,"Brazil",2018-07-06 19:01:57,FALSE,NA,"1015309895699136513","1176695388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatManStouba",0,FALSE,FALSE,NA,NA
"I really hope @Brazil loses today",FALSE,1,NA,2018-07-06 19:01:53,FALSE,NA,"1015309879915868161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edwin_Mendoza_",0,FALSE,FALSE,NA,NA
"RT @KirkCousins8: To me, the Brazil jerseys have always looked the best. 
@Brazil #WorldCup2018 https://t.co/XgqdNZqmi7",FALSE,0,NA,2018-07-06 19:01:40,FALSE,NA,"1015309824287002625",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","finnafin",10,TRUE,FALSE,NA,NA
"@JoeHav3 @KirkCousins8 @Brazil He was 4-0 vs that squad in college, just saying ¯\_(<U+30C4>)_/¯",FALSE,0,"JoeHav3",2018-07-06 19:01:18,FALSE,"1015308543312973830","1015309734747000833","473378138","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpartyParty0205",0,FALSE,FALSE,NA,NA
"RT @SMcVII: EY @BRAZIL FIRMINO IS ON THE BENCH YOU KNOW",FALSE,0,NA,2018-07-06 19:01:13,FALSE,NA,"1015309713737740288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OwenCG",1,TRUE,FALSE,NA,NA
"@kafuihattoh @Brazil Well, at this point, can't begrudge you. All facts and figures, as well as history is so much… https://t.co/UEtLM2eAGB",FALSE,1,"kafuihattoh",2018-07-06 19:00:58,TRUE,"1015308992636243968","1015309647832600577","2236516234","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbenedict7",0,FALSE,FALSE,NA,NA
"another 7up loading? ;-) @Brazil 
@neymarjr @MarceloM12 @adidasbrasil @Phil_Coutinho 
@tsilva3",FALSE,0,NA,2018-07-06 19:00:55,FALSE,NA,"1015309634259726336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasib_sunny",0,FALSE,FALSE,NA,NA
".@Fanatics does jersey assurance work if @Brazil gets bounced in the #WorldCup2018 ? #justarrived @FedEx https://t.co/U57gp9z0sO",FALSE,0,NA,2018-07-06 19:00:03,FALSE,NA,"1015309417712144385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmythewang",0,FALSE,FALSE,NA,NA
"@moe_alhag @Brazil Me tooo! This is actually making me so sad",FALSE,0,"moe_alhag",2018-07-06 19:00:00,FALSE,"1015308818786537473","1015309403841540097","1482993715","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vayan_",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil when you ger five you can talk to me",FALSE,0,"B_79_73",2018-07-06 18:59:57,FALSE,"1015308807537348608","1015309391690633216","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"Well, when you refuse to play a player like Firmino then you have a problem. Not surprised @Brazil is down. Introdu… https://t.co/E2Qp9Pljnn",FALSE,0,NA,2018-07-06 18:59:38,TRUE,NA,"1015309311772385284",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hajjanas",0,FALSE,FALSE,NA,NA
"Go on @Brazil fuck off home and take your baby daughter Neymar with you. Her tears and bawling have shown you up as… https://t.co/JGYl2ilVtZ",FALSE,2,NA,2018-07-06 18:59:33,TRUE,NA,"1015309291702685696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_fool2",0,FALSE,FALSE,NA,NA
"@B_79_73 @Brazil i don't care, we are TOOOOO far for you to reach us",FALSE,0,"B_79_73",2018-07-06 18:59:23,FALSE,"1015308228438188032","1015309252083281920","4328048897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stilesoobrien",0,FALSE,FALSE,NA,NA
"EY @BRAZIL FIRMINO IS ON THE BENCH YOU KNOW",FALSE,1,NA,2018-07-06 18:59:21,FALSE,NA,"1015309240888635393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SMcVII",1,FALSE,FALSE,NA,NA
"@KirkCousins8 @Brazil You would LOVE the yellow and green of Norwich City then!",FALSE,0,"KirkCousins8",2018-07-06 18:59:11,FALSE,"1015303078566944769","1015309201239871489","370458410","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","largey",0,FALSE,FALSE,NA,NA
"Wow ..was not expecting  that @Brazil .  am shocked  how poor you are .@belgium . https://t.co/0048kmO3V8",FALSE,0,NA,2018-07-06 18:59:05,FALSE,NA,"1015309176925491206",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DavidMu52369761",0,FALSE,FALSE,NA,NA
